timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759566992379,2,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566992395,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566992410,3,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,3,0,0
1759566992484,2,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566992491,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566992630,3,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,3,0,0
1759566992699,2,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566992710,2,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566992742,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566992747,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566992774,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566992782,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566992883,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566992963,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566992986,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566992996,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566992998,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993139,2,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566993141,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993198,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566993280,2,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993314,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993375,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993399,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993412,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993432,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566993445,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993446,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993555,2,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566993658,2,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993719,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993726,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993730,4,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,4,0,0
1759566993755,2,GET /api/logs/count,200,,Searchers 1-9,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566993769,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993864,1,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566993879,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566993913,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566993924,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,0,0,0
1759566994010,1,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994053,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566994059,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994169,2,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566994182,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566994252,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994254,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994312,3,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566994316,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994327,3,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,3,0,0
1759566994404,2,GET /api/logs/search,200,,Searchers 1-10,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566994438,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566994485,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994488,0,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,0,0,0
1759566994568,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994620,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994621,1,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994628,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994649,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994708,1,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994733,1,GET /api/logs/count,200,,Searchers 1-9,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994764,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994833,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994869,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994885,2,GET /api/logs/count,200,,Searchers 1-10,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566994900,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994921,2,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566994935,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566994961,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566995042,1,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995072,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995139,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995207,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566995211,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,0,0,0
1759566995237,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995247,0,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,0,0,0
1759566995324,1,GET /api/logs/search,200,,Searchers 1-10,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995362,2,GET /api/logs/count,200,,Searchers 1-9,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995375,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995408,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995467,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995495,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995507,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995573,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566995601,2,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566995601,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759566995617,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995685,1,GET /api/logs/count,200,,Searchers 1-10,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995721,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995750,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995842,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995867,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995905,1,GET /api/logs/search,200,,Searchers 1-10,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995917,1,GET /api/logs/count,200,,Searchers 1-9,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995938,0,GET /api/logs/search,200,,Searchers 1-8,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,0,0,0
1759566995948,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566995976,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566995997,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996086,2,GET /api/logs/count,200,,Searchers 1-6,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566996095,2,GET /api/logs/count,200,,Searchers 1-2,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759566996119,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996141,1,GET /api/logs/search,200,,Searchers 1-1,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996230,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996298,1,GET /api/logs/count,200,,Searchers 1-10,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996342,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996353,1,GET /api/logs/search,200,,Searchers 1-9,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996358,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996381,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996489,2,GET /api/logs/search,200,,Searchers 1-4,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996516,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996560,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996565,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,462,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759566996594,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759566996604,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,461,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
