timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759501635455,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501635469,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,2,0,1
1759501635470,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501635503,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501635539,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501635618,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501635726,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501635760,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501635826,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501635871,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501635910,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636004,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501636052,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,6,6,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501636058,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,6,6,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636193,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501636320,3,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,3,0,0
1759501636344,2,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501636353,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,1,0,0
